,genres,n_genres,loss,accuracy
13404,"hiphop, pop, rnb, latin, rock, indie_alt, jazz, soul, reggae",3,1.4360065942567088,0.469696968793869
13405,"hiphop, pop, rnb, latin, rock, indie_alt, jazz, soul, blues",3,1.4337029489992732,0.4793008267879486
13406,"hiphop, pop, rnb, latin, rock, indie_alt, jazz, kpop, reggae",3,1.602216230589768,0.4301724135875702
13407,"hiphop, pop, rnb, latin, rock, indie_alt, jazz, kpop, blues",3,1.5637586543824937,0.4355555474758148
13408,"hiphop, pop, rnb, latin, rock, indie_alt, jazz, reggae, blues",3,1.4135692598208176,0.4860594868659973
13409,"hiphop, pop, rnb, latin, rock, indie_alt, soul, kpop, reggae",3,1.6295423057803047,0.4175022840499878
13410,"hiphop, pop, rnb, latin, rock, indie_alt, soul, kpop, blues",3,1.6059317591053264,0.4081055521965027
13411,"hiphop, pop, rnb, latin, rock, indie_alt, soul, reggae, blues",3,1.9265792040014456,0.2865612506866455
13412,"hiphop, pop, rnb, latin, rock, indie_alt, kpop, reggae, blues",3,1.438866545586359,0.4657142758369446
13413,"hiphop, pop, rnb, latin, rock, classical, jazz, soul, kpop",3,1.2714380736103816,0.5199098587036133
13414,"hiphop, pop, rnb, latin, rock, classical, jazz, soul, reggae",3,1.1713023373563651,0.5756630301475525
13415,"hiphop, pop, rnb, latin, rock, classical, jazz, soul, blues",3,1.1736201530661503,0.5757818818092346
13416,"hiphop, pop, rnb, latin, rock, classical, jazz, kpop, reggae",3,1.148108300295743,0.585606038570404
13417,"hiphop, pop, rnb, latin, rock, classical, jazz, kpop, blues",3,1.2607588852425957,0.5307393074035645
13418,"hiphop, pop, rnb, latin, rock, classical, jazz, reggae, blues",3,1.181360931458211,0.5817152261734009
13419,"hiphop, pop, rnb, latin, rock, classical, soul, kpop, reggae",3,1.2353138045460437,0.5807477831840515
13420,"hiphop, pop, rnb, latin, rock, classical, soul, kpop, blues",3,1.20276568045292,0.5888615846633911
13421,"hiphop, pop, rnb, latin, rock, classical, soul, reggae, blues",3,1.8892473767641869,0.2721843123435974
13422,"hiphop, pop, rnb, latin, rock, classical, kpop, reggae, blues",3,1.0664471113977354,0.6099173426628113
13423,"hiphop, pop, rnb, latin, rock, jazz, soul, kpop, reggae",3,1.6612442833190888,0.42597898840904236
13424,"hiphop, pop, rnb, latin, rock, jazz, soul, kpop, blues",3,1.5674716421687638,0.4480712115764618
13425,"hiphop, pop, rnb, latin, rock, jazz, soul, reggae, blues",3,1.488590049148845,0.4989604949951172
13426,"hiphop, pop, rnb, latin, rock, jazz, kpop, reggae, blues",3,1.953840866088867,0.2809999883174896
13427,"hiphop, pop, rnb, latin, rock, soul, kpop, reggae, blues",3,1.6444751587850435,0.4386339485645294
13428,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, jazz, soul",3,1.1947979426754571,0.5725388526916504
13429,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, jazz, kpop",3,1.2281590339959647,0.5404551029205322
13430,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, jazz, reggae",3,1.2970892596073735,0.5172863602638245
13431,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, jazz, blues",3,1.3157890689707248,0.47997328639030457
13432,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, soul, kpop",3,1.3927859176217607,0.46477946639060974
13433,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, soul, reggae",3,1.1966548658552625,0.5741496682167053
13434,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, soul, blues",3,1.9168040100666934,0.2238493710756302
13435,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, kpop, reggae",3,1.2443411862502363,0.5311670899391174
13436,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, kpop, blues",3,1.1748743899490521,0.557744562625885
13437,"hiphop, pop, rnb, latin, edm_dance, indie_alt, classical, reggae, blues",3,1.2421057741154438,0.5165144205093384
13438,"hiphop, pop, rnb, latin, edm_dance, indie_alt, jazz, soul, kpop",3,1.6760315940615054,0.35981664061546326
13439,"hiphop, pop, rnb, latin, edm_dance, indie_alt, jazz, soul, reggae",3,1.5606439166598849,0.4214285612106323
13440,"hiphop, pop, rnb, latin, edm_dance, indie_alt, jazz, soul, blues",3,1.6207846504410888,0.37826797366142273
13441,"hiphop, pop, rnb, latin, edm_dance, indie_alt, jazz, kpop, reggae",3,1.719897564093027,0.34283512830734253
13442,"hiphop, pop, rnb, latin, edm_dance, indie_alt, jazz, kpop, blues",3,1.7346397797014748,0.33201268315315247
13443,"hiphop, pop, rnb, latin, edm_dance, indie_alt, jazz, reggae, blues",3,1.6425059820538401,0.36768344044685364
13444,"hiphop, pop, rnb, latin, edm_dance, indie_alt, soul, kpop, reggae",3,1.7278495839581112,0.3776337206363678
13445,"hiphop, pop, rnb, latin, edm_dance, indie_alt, soul, kpop, blues",3,1.662439992668432,0.40366971492767334
13446,"hiphop, pop, rnb, latin, edm_dance, indie_alt, soul, reggae, blues",3,1.4375221123902695,0.47913044691085815
13447,"hiphop, pop, rnb, latin, edm_dance, indie_alt, kpop, reggae, blues",3,1.5042204856872559,0.46464645862579346
13448,"hiphop, pop, rnb, latin, edm_dance, classical, jazz, soul, kpop",3,1.1778936901410637,0.5629680156707764
13449,"hiphop, pop, rnb, latin, edm_dance, classical, jazz, soul, reggae",3,1.1647650231777782,0.5591549277305603
13450,"hiphop, pop, rnb, latin, edm_dance, classical, jazz, soul, blues",3,1.2553073925779046,0.5231214165687561
13451,"hiphop, pop, rnb, latin, edm_dance, classical, jazz, kpop, reggae",3,1.9510080255108115,0.23525376617908478
13452,"hiphop, pop, rnb, latin, edm_dance, classical, jazz, kpop, blues",3,1.3015310428984221,0.5035161972045898
13453,"hiphop, pop, rnb, latin, edm_dance, classical, jazz, reggae, blues",3,1.2534333936332875,0.5229424834251404
13454,"hiphop, pop, rnb, latin, edm_dance, classical, soul, kpop, reggae",3,1.307393646308647,0.5157819390296936
13455,"hiphop, pop, rnb, latin, edm_dance, classical, soul, kpop, blues",3,1.1009350290975648,0.5894039869308472
13456,"hiphop, pop, rnb, latin, edm_dance, classical, soul, reggae, blues",3,1.0762115922592979,0.6007633805274963
13457,"hiphop, pop, rnb, latin, edm_dance, classical, kpop, reggae, blues",3,1.2779230661137522,0.528931736946106
13458,"hiphop, pop, rnb, latin, edm_dance, jazz, soul, kpop, reggae",3,1.5109996376810848,0.45861485600471497
13459,"hiphop, pop, rnb, latin, edm_dance, jazz, soul, kpop, blues",3,1.5732890623771594,0.46388164162635803
13460,"hiphop, pop, rnb, latin, edm_dance, jazz, soul, reggae, blues",3,1.5046258508075367,0.43909090757369995
13461,"hiphop, pop, rnb, latin, edm_dance, jazz, kpop, reggae, blues",3,1.6523780301082323,0.3857645094394684
13462,"hiphop, pop, rnb, latin, edm_dance, soul, kpop, reggae, blues",3,1.461061202614001,0.4804469347000122
13463,"hiphop, pop, rnb, latin, indie_alt, classical, jazz, soul, kpop",3,1.3040736897200482,0.5330260992050171
13464,"hiphop, pop, rnb, latin, indie_alt, classical, jazz, soul, reggae",3,1.236421569670474,0.548284113407135
13465,"hiphop, pop, rnb, latin, indie_alt, classical, jazz, soul, blues",3,1.215400787957331,0.5694330334663391
13466,"hiphop, pop, rnb, latin, indie_alt, classical, jazz, kpop, reggae",3,1.1737023296973024,0.560030996799469
13467,"hiphop, pop, rnb, latin, indie_alt, classical, jazz, kpop, blues",3,1.1002406310987662,0.5888445973396301
13468,"hiphop, pop, rnb, latin, indie_alt, classical, jazz, reggae, blues",3,1.0769130750675107,0.6177446246147156
13469,"hiphop, pop, rnb, latin, indie_alt, classical, soul, kpop, reggae",3,1.2311818417049367,0.567237138748169
13470,"hiphop, pop, rnb, latin, indie_alt, classical, soul, kpop, blues",3,1.909733802680201,0.286912739276886
13471,"hiphop, pop, rnb, latin, indie_alt, classical, soul, reggae, blues",3,1.1497800069113937,0.5774278044700623
13472,"hiphop, pop, rnb, latin, indie_alt, classical, kpop, reggae, blues",3,1.2097963098748874,0.5546147227287292
13473,"hiphop, pop, rnb, latin, indie_alt, jazz, soul, kpop, reggae",3,1.5161984246975084,0.4729596972465515
13474,"hiphop, pop, rnb, latin, indie_alt, jazz, soul, kpop, blues",3,1.4415584219934499,0.46741345524787903
13475,"hiphop, pop, rnb, latin, indie_alt, jazz, soul, reggae, blues",3,1.5416093695457598,0.45873525738716125
13476,"hiphop, pop, rnb, latin, indie_alt, jazz, kpop, reggae, blues",3,1.5572381299506992,0.4479917585849762
13477,"hiphop, pop, rnb, latin, indie_alt, soul, kpop, reggae, blues",3,1.6018972116899333,0.4421168565750122
13478,"hiphop, pop, rnb, latin, classical, jazz, soul, kpop, reggae",3,1.2417888956345433,0.5480033755302429
13479,"hiphop, pop, rnb, latin, classical, jazz, soul, kpop, blues",3,1.2516480170699218,0.528896689414978
13480,"hiphop, pop, rnb, latin, classical, jazz, soul, reggae, blues",3,1.099485434203222,0.610247015953064
13481,"hiphop, pop, rnb, latin, classical, jazz, kpop, reggae, blues",3,1.253847407303902,0.5517241358757019
13482,"hiphop, pop, rnb, latin, classical, soul, kpop, reggae, blues",3,1.195903574515417,0.5754451751708984
13483,"hiphop, pop, rnb, latin, jazz, soul, kpop, reggae, blues",3,1.5715988446005307,0.4375729262828827
13484,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, jazz, soul",3,1.3318881424192193,0.5204638242721558
13485,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, jazz, kpop",3,1.362680638090093,0.45678192377090454
13486,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, jazz, reggae",3,1.9891166893477292,0.23848797380924225
13487,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, jazz, blues",3,1.1836425923729883,0.5595489740371704
13488,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, soul, kpop",3,1.3436995559268528,0.4868055582046509
13489,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, soul, reggae",3,1.1242901370475653,0.5801581740379333
13490,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, soul, blues",3,1.0493808006290841,0.6076695919036865
13491,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, kpop, reggae",3,1.2073120496504952,0.5416374802589417
13492,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, kpop, blues",3,1.1783065821553234,0.5552367568016052
13493,"hiphop, pop, rnb, rock, edm_dance, indie_alt, classical, reggae, blues",3,1.1137804444546926,0.5828996300697327
13494,"hiphop, pop, rnb, rock, edm_dance, indie_alt, jazz, soul, kpop",3,1.7851488720110762,0.31463414430618286
13495,"hiphop, pop, rnb, rock, edm_dance, indie_alt, jazz, soul, reggae",3,1.9959681661930455,0.281117707490921
13496,"hiphop, pop, rnb, rock, edm_dance, indie_alt, jazz, soul, blues",3,1.4214876224441262,0.4991273880004883
13497,"hiphop, pop, rnb, rock, edm_dance, indie_alt, jazz, kpop, reggae",3,1.7473571808050654,0.3248564302921295
13498,"hiphop, pop, rnb, rock, edm_dance, indie_alt, jazz, kpop, blues",3,1.544948632652695,0.4298986494541168
13499,"hiphop, pop, rnb, rock, edm_dance, indie_alt, jazz, reggae, blues",3,1.7115923668319433,0.34889867901802063
13500,"hiphop, pop, rnb, rock, edm_dance, indie_alt, soul, kpop, reggae",3,1.6297473676476923,0.4091695547103882
13501,"hiphop, pop, rnb, rock, edm_dance, indie_alt, soul, kpop, blues",3,1.7664797169821602,0.3678571283817291
13502,"hiphop, pop, rnb, rock, edm_dance, indie_alt, soul, reggae, blues",3,1.387744225373789,0.48459383845329285
13503,"hiphop, pop, rnb, rock, edm_dance, indie_alt, kpop, reggae, blues",3,1.44048184183291,0.4652840495109558
13504,"hiphop, pop, rnb, rock, edm_dance, classical, jazz, soul, kpop",3,1.2414494426130391,0.5446043014526367
13505,"hiphop, pop, rnb, rock, edm_dance, classical, jazz, soul, reggae",3,1.089500593125687,0.6055182814598083
13506,"hiphop, pop, rnb, rock, edm_dance, classical, jazz, soul, blues",3,1.208720684781739,0.5513016581535339
13507,"hiphop, pop, rnb, rock, edm_dance, classical, jazz, kpop, reggae",3,1.1269303576681733,0.5888324975967407
13508,"hiphop, pop, rnb, rock, edm_dance, classical, jazz, kpop, blues",3,1.1181682915914626,0.5892857313156128
13509,"hiphop, pop, rnb, rock, edm_dance, classical, jazz, reggae, blues",3,1.0968842232089244,0.5861003994941711
13510,"hiphop, pop, rnb, rock, edm_dance, classical, soul, kpop, reggae",3,1.141006862501243,0.585106372833252
13511,"hiphop, pop, rnb, rock, edm_dance, classical, soul, kpop, blues",3,1.0759298205375671,0.620312511920929
13512,"hiphop, pop, rnb, rock, edm_dance, classical, soul, reggae, blues",3,1.0480769826182499,0.63363116979599
13513,"hiphop, pop, rnb, rock, edm_dance, classical, kpop, reggae, blues",3,1.0895775241866836,0.6091410517692566
13514,"hiphop, pop, rnb, rock, edm_dance, jazz, soul, kpop, reggae",3,1.479179667736695,0.4303797483444214
13515,"hiphop, pop, rnb, rock, edm_dance, jazz, soul, kpop, blues",3,1.6429414809307206,0.38504672050476074
13516,"hiphop, pop, rnb, rock, edm_dance, jazz, soul, reggae, blues",3,1.3244179630839976,0.5004897117614746
13517,"hiphop, pop, rnb, rock, edm_dance, jazz, kpop, reggae, blues",3,1.623302237845683,0.37582623958587646
13518,"hiphop, pop, rnb, rock, edm_dance, soul, kpop, reggae, blues",3,1.3880566200578068,0.5030120611190796
13519,"hiphop, pop, rnb, rock, indie_alt, classical, jazz, soul, kpop",3,1.2942670110006949,0.5004088282585144
13520,"hiphop, pop, rnb, rock, indie_alt, classical, jazz, soul, reggae",3,1.2305714784529587,0.5281090140342712
13521,"hiphop, pop, rnb, rock, indie_alt, classical, jazz, soul, blues",3,1.0887891354008241,0.5671641826629639
13522,"hiphop, pop, rnb, rock, indie_alt, classical, jazz, kpop, reggae",3,1.2488639787478808,0.5041254162788391
13523,"hiphop, pop, rnb, rock, indie_alt, classical, jazz, kpop, blues",3,1.1456984959625043,0.5522514581680298
13524,"hiphop, pop, rnb, rock, indie_alt, classical, jazz, reggae, blues",3,1.9202756019348795,0.28723403811454773
13525,"hiphop, pop, rnb, rock, indie_alt, classical, soul, kpop, reggae",3,1.173498734481652,0.5578764081001282
13526,"hiphop, pop, rnb, rock, indie_alt, classical, soul, kpop, blues",3,1.9264396840350004,0.2830188572406769
13527,"hiphop, pop, rnb, rock, indie_alt, classical, soul, reggae, blues",3,1.3671937042609192,0.46710526943206787
13528,"hiphop, pop, rnb, rock, indie_alt, classical, kpop, reggae, blues",3,0.997564985834319,0.5998185276985168
13529,"hiphop, pop, rnb, rock, indie_alt, jazz, soul, kpop, reggae",3,1.6054873560437253,0.3908413350582123
13530,"hiphop, pop, rnb, rock, indie_alt, jazz, soul, kpop, blues",3,1.5898307432499967,0.41417497396469116
13531,"hiphop, pop, rnb, rock, indie_alt, jazz, soul, reggae, blues",3,1.740654959611647,0.3536299765110016
13532,"hiphop, pop, rnb, rock, indie_alt, jazz, kpop, reggae, blues",3,1.7350500517361902,0.3262331783771515
13533,"hiphop, pop, rnb, rock, indie_alt, soul, kpop, reggae, blues",3,1.6143362007325175,0.3884197771549225
13534,"hiphop, pop, rnb, rock, classical, jazz, soul, kpop, reggae",3,1.147718647483048,0.5768880844116211
13535,"hiphop, pop, rnb, rock, classical, jazz, soul, kpop, blues",3,1.0253309360227827,0.6396989822387695
13536,"hiphop, pop, rnb, rock, classical, jazz, soul, reggae, blues",3,1.0139007904590704,0.639053225517273
13537,"hiphop, pop, rnb, rock, classical, jazz, kpop, reggae, blues",3,1.1287173828244663,0.5865018963813782
13538,"hiphop, pop, rnb, rock, classical, soul, kpop, reggae, blues",3,0.9536590732867605,0.665318489074707
13539,"hiphop, pop, rnb, rock, jazz, soul, kpop, reggae, blues",3,1.4269024164287973,0.4878048896789551
13540,"hiphop, pop, rnb, edm_dance, indie_alt, classical, jazz, soul, kpop",3,1.3173118229739198,0.5157971978187561
13541,"hiphop, pop, rnb, edm_dance, indie_alt, classical, jazz, soul, reggae",3,1.961203810645313,0.25685974955558777
13542,"hiphop, pop, rnb, edm_dance, indie_alt, classical, jazz, soul, blues",3,1.919867455025078,0.25940439105033875
13543,"hiphop, pop, rnb, edm_dance, indie_alt, classical, jazz, kpop, reggae",3,1.2588947449790107,0.5237036943435669
13544,"hiphop, pop, rnb, edm_dance, indie_alt, classical, jazz, kpop, blues",3,1.1687455561970286,0.5692541599273682
13545,"hiphop, pop, rnb, edm_dance, indie_alt, classical, jazz, reggae, blues",3,1.0895845478231256,0.6118577122688293
13546,"hiphop, pop, rnb, edm_dance, indie_alt, classical, soul, kpop, reggae",3,1.1243486612061875,0.6073094606399536
13547,"hiphop, pop, rnb, edm_dance, indie_alt, classical, soul, kpop, blues",3,1.1172977214713367,0.6043165326118469
13548,"hiphop, pop, rnb, edm_dance, indie_alt, classical, soul, reggae, blues",3,1.0158985698480971,0.6447587609291077
13549,"hiphop, pop, rnb, edm_dance, indie_alt, classical, kpop, reggae, blues",3,1.2124313223746515,0.550000011920929
13550,"hiphop, pop, rnb, edm_dance, indie_alt, jazz, soul, kpop, reggae",3,1.4711702277669234,0.467472106218338
13551,"hiphop, pop, rnb, edm_dance, indie_alt, jazz, soul, kpop, blues",3,1.3951966641157665,0.5004802942276001
13552,"hiphop, pop, rnb, edm_dance, indie_alt, jazz, soul, reggae, blues",3,1.331257124100962,0.5514112710952759
13553,"hiphop, pop, rnb, edm_dance, indie_alt, jazz, kpop, reggae, blues",3,1.6190217360709478,0.42135921120643616
13554,"hiphop, pop, rnb, edm_dance, indie_alt, soul, kpop, reggae, blues",3,1.5029545926159213,0.45652174949645996
13555,"hiphop, pop, rnb, edm_dance, classical, jazz, soul, kpop, reggae",3,1.2469823684507204,0.5550161600112915
13556,"hiphop, pop, rnb, edm_dance, classical, jazz, soul, kpop, blues",3,1.0381001355149764,0.6153205633163452
13557,"hiphop, pop, rnb, edm_dance, classical, jazz, soul, reggae, blues",3,1.0078845421473186,0.6458333134651184
13558,"hiphop, pop, rnb, edm_dance, classical, jazz, kpop, reggae, blues",3,1.0465836103222952,0.6378151178359985
13559,"hiphop, pop, rnb, edm_dance, classical, soul, kpop, reggae, blues",3,1.161956044750993,0.6198934316635132
13560,"hiphop, pop, rnb, edm_dance, jazz, soul, kpop, reggae, blues",3,1.6139643025710593,0.4552401602268219
13561,"hiphop, pop, rnb, indie_alt, classical, jazz, soul, kpop, reggae",3,1.1021136599684342,0.599625825881958
13562,"hiphop, pop, rnb, indie_alt, classical, jazz, soul, kpop, blues",3,1.1757452849954424,0.5667311549186707
13563,"hiphop, pop, rnb, indie_alt, classical, jazz, soul, reggae, blues",3,1.9098702534806304,0.3289340138435364
13564,"hiphop, pop, rnb, indie_alt, classical, jazz, kpop, reggae, blues",3,0.9974249976587901,0.6402736902236938
13565,"hiphop, pop, rnb, indie_alt, classical, soul, kpop, reggae, blues",3,1.9035624202274803,0.3326381742954254
13566,"hiphop, pop, rnb, indie_alt, jazz, soul, kpop, reggae, blues",3,1.3196834184139847,0.5380507111549377
13567,"hiphop, pop, rnb, classical, jazz, soul, kpop, reggae, blues",3,1.1406433080026943,0.5929592847824097
13568,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, jazz, soul",3,1.2144734762108693,0.5450695753097534
13569,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, jazz, kpop",3,1.2691040946350234,0.5357776284217834
13570,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, jazz, reggae",3,1.1897464232671275,0.5785627365112305
13571,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, jazz, blues",3,1.2113265288714377,0.5556938648223877
13572,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, soul, kpop",3,1.3767729804322526,0.4508599638938904
13573,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, soul, reggae",3,1.1639321685743302,0.5528815984725952
13574,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, soul, blues",3,1.1559000738394856,0.5612443089485168
13575,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, kpop, reggae",3,1.380872975696217,0.4495980143547058
13576,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, kpop, blues",3,1.3424377427080023,0.4566729962825775
13577,"hiphop, pop, latin, rock, edm_dance, indie_alt, classical, reggae, blues",3,1.1310599629935023,0.5809399485588074
13578,"hiphop, pop, latin, rock, edm_dance, indie_alt, jazz, soul, kpop",3,1.732815361830008,0.37447109818458557
13579,"hiphop, pop, latin, rock, edm_dance, indie_alt, jazz, soul, reggae",3,1.998926007199061,0.2271731197834015
13580,"hiphop, pop, latin, rock, edm_dance, indie_alt, jazz, soul, blues",3,1.6185791153525018,0.3510877788066864
13581,"hiphop, pop, latin, rock, edm_dance, indie_alt, jazz, kpop, reggae",3,1.563303277012975,0.41009238362312317
13582,"hiphop, pop, latin, rock, edm_dance, indie_alt, jazz, kpop, blues",3,1.9591307827889006,0.23267687857151031
13583,"hiphop, pop, latin, rock, edm_dance, indie_alt, jazz, reggae, blues",3,1.6707993278705406,0.39107412099838257
13584,"hiphop, pop, latin, rock, edm_dance, indie_alt, soul, kpop, reggae",3,1.5869902645751601,0.41027548909187317
13585,"hiphop, pop, latin, rock, edm_dance, indie_alt, soul, kpop, blues",3,1.9339863922253298,0.2362385392189026
13586,"hiphop, pop, latin, rock, edm_dance, indie_alt, soul, reggae, blues",3,1.872752484676855,0.26131850481033325
13587,"hiphop, pop, latin, rock, edm_dance, indie_alt, kpop, reggae, blues",3,1.924351133561263,0.24980725347995758
13588,"hiphop, pop, latin, rock, edm_dance, classical, jazz, soul, kpop",3,1.205092711442626,0.5646387934684753
13589,"hiphop, pop, latin, rock, edm_dance, classical, jazz, soul, reggae",3,1.3122331229902857,0.48855459690093994
13590,"hiphop, pop, latin, rock, edm_dance, classical, jazz, soul, blues",3,1.9295353077436883,0.22103148698806763
13591,"hiphop, pop, latin, rock, edm_dance, classical, jazz, kpop, reggae",3,1.1104462109482356,0.6056158542633057
13592,"hiphop, pop, latin, rock, edm_dance, classical, jazz, kpop, blues",3,1.3260149339847827,0.4866100549697876
13593,"hiphop, pop, latin, rock, edm_dance, classical, jazz, reggae, blues",3,1.2653757528415737,0.5020242929458618
13594,"hiphop, pop, latin, rock, edm_dance, classical, soul, kpop, reggae",3,1.1583317645930165,0.5994677543640137
13595,"hiphop, pop, latin, rock, edm_dance, classical, soul, kpop, blues",3,1.2614555667466623,0.5027247667312622
13596,"hiphop, pop, latin, rock, edm_dance, classical, soul, reggae, blues",3,1.0613489499219797,0.621564507484436
13597,"hiphop, pop, latin, rock, edm_dance, classical, kpop, reggae, blues",3,1.1095001058130127,0.6012353897094727
13598,"hiphop, pop, latin, rock, edm_dance, jazz, soul, kpop, reggae",3,1.5182854757692494,0.44470223784446716
13599,"hiphop, pop, latin, rock, edm_dance, jazz, soul, kpop, blues",3,1.526518158958144,0.4340222477912903
13600,"hiphop, pop, latin, rock, edm_dance, jazz, soul, reggae, blues",3,1.669868547330719,0.3862696588039398
13601,"hiphop, pop, latin, rock, edm_dance, jazz, kpop, reggae, blues",3,1.6230896802166508,0.38011226058006287
13602,"hiphop, pop, latin, rock, edm_dance, soul, kpop, reggae, blues",3,1.4518982502533435,0.47252747416496277
13603,"hiphop, pop, latin, rock, indie_alt, classical, jazz, soul, kpop",3,1.1612336631365316,0.5648476481437683
13604,"hiphop, pop, latin, rock, indie_alt, classical, jazz, soul, reggae",3,1.089377032327582,0.5785609483718872
13605,"hiphop, pop, latin, rock, indie_alt, classical, jazz, soul, blues",3,1.9457726798625734,0.2345399707555771
13606,"hiphop, pop, latin, rock, indie_alt, classical, jazz, kpop, reggae",3,1.153022755895342,0.5564285516738892
13607,"hiphop, pop, latin, rock, indie_alt, classical, jazz, kpop, blues",3,1.056862434683657,0.5938416719436646
13608,"hiphop, pop, latin, rock, indie_alt, classical, jazz, reggae, blues",3,0.9973287330380864,0.6243345737457275
13609,"hiphop, pop, latin, rock, indie_alt, classical, soul, kpop, reggae",3,1.121057461121839,0.563622772693634
13610,"hiphop, pop, latin, rock, indie_alt, classical, soul, kpop, blues",3,1.1033062730542886,0.580322802066803
13611,"hiphop, pop, latin, rock, indie_alt, classical, soul, reggae, blues",3,1.0382873808233122,0.6006389856338501
13612,"hiphop, pop, latin, rock, indie_alt, classical, kpop, reggae, blues",3,1.156584806220476,0.5496124029159546
13613,"hiphop, pop, latin, rock, indie_alt, jazz, soul, kpop, reggae",3,1.5651577476074598,0.43605685234069824
13614,"hiphop, pop, latin, rock, indie_alt, jazz, soul, kpop, blues",3,1.3561829852467824,0.48670944571495056
13615,"hiphop, pop, latin, rock, indie_alt, jazz, soul, reggae, blues",3,1.9397050089662227,0.2696737051010132
13616,"hiphop, pop, latin, rock, indie_alt, jazz, kpop, reggae, blues",3,1.9556594883954084,0.2796296179294586
13617,"hiphop, pop, latin, rock, indie_alt, soul, kpop, reggae, blues",3,1.9357966156456414,0.2805117964744568
13618,"hiphop, pop, latin, rock, classical, jazz, soul, kpop, reggae",3,1.0786393775168697,0.6119751334190369
13619,"hiphop, pop, latin, rock, classical, jazz, soul, kpop, blues",3,1.9072666189176954,0.2685851454734802
13620,"hiphop, pop, latin, rock, classical, jazz, soul, reggae, blues",3,0.9721515022974443,0.6647254824638367
13621,"hiphop, pop, latin, rock, classical, jazz, kpop, reggae, blues",3,1.1456942565979495,0.5709677338600159
13622,"hiphop, pop, latin, rock, classical, soul, kpop, reggae, blues",3,1.8736575517524667,0.2695578336715698
13623,"hiphop, pop, latin, rock, jazz, soul, kpop, reggae, blues",3,1.4954666619962294,0.477225661277771
13624,"hiphop, pop, latin, edm_dance, indie_alt, classical, jazz, soul, kpop",3,1.3240421640780544,0.4883720874786377
13625,"hiphop, pop, latin, edm_dance, indie_alt, classical, jazz, soul, reggae",3,1.1757696092407095,0.5637091398239136
13626,"hiphop, pop, latin, edm_dance, indie_alt, classical, jazz, soul, blues",3,1.264425333080396,0.49795082211494446
13627,"hiphop, pop, latin, edm_dance, indie_alt, classical, jazz, kpop, reggae",3,1.2224935013255518,0.5660377144813538
13628,"hiphop, pop, latin, edm_dance, indie_alt, classical, jazz, kpop, blues",3,1.2362863138099802,0.5479360818862915
13629,"hiphop, pop, latin, edm_dance, indie_alt, classical, jazz, reggae, blues",3,1.0919618545444931,0.6035788059234619
13630,"hiphop, pop, latin, edm_dance, indie_alt, classical, soul, kpop, reggae",3,1.1899621472510749,0.5644505023956299
13631,"hiphop, pop, latin, edm_dance, indie_alt, classical, soul, kpop, blues",3,1.1196551724169947,0.5820584297180176
13632,"hiphop, pop, latin, edm_dance, indie_alt, classical, soul, reggae, blues",3,1.0349977654119977,0.6414687037467957
13633,"hiphop, pop, latin, edm_dance, indie_alt, classical, kpop, reggae, blues",3,1.8649600242181683,0.23125438392162323
13634,"hiphop, pop, latin, edm_dance, indie_alt, jazz, soul, kpop, reggae",3,1.458814133571673,0.4683544337749481
13635,"hiphop, pop, latin, edm_dance, indie_alt, jazz, soul, kpop, blues",3,1.400629445667764,0.49755701422691345
13636,"hiphop, pop, latin, edm_dance, indie_alt, jazz, soul, reggae, blues",3,1.354190356454372,0.512298583984375
13637,"hiphop, pop, latin, edm_dance, indie_alt, jazz, kpop, reggae, blues",3,1.5130868410613563,0.4461791217327118
13638,"hiphop, pop, latin, edm_dance, indie_alt, soul, kpop, reggae, blues",3,1.60153690977361,0.4428076148033142
13639,"hiphop, pop, latin, edm_dance, classical, jazz, soul, kpop, reggae",3,1.2672386423925335,0.538623571395874
